"","county","state","estimate","variable_description","county_state"
"10060","Union","Tennessee",704,"Bachelor Degree","Union, Tennessee"
"10061","Van Buren","Tennessee",5704,"Total Population","Van Buren, Tennessee"
"10062","Van Buren","Tennessee",855,"Less than High School Graduates","Van Buren, Tennessee"
"10063","Van Buren","Tennessee",2115,"High School Graduates","Van Buren, Tennessee"
"10064","Van Buren","Tennessee",217,"Bachelor Degree","Van Buren, Tennessee"
"10065","Warren","Tennessee",40454,"Total Population","Warren, Tennessee"
"10066","Warren","Tennessee",5794,"Less than High School Graduates","Warren, Tennessee"
"10067","Warren","Tennessee",11915,"High School Graduates","Warren, Tennessee"
"10068","Warren","Tennessee",2355,"Bachelor Degree","Warren, Tennessee"
"10069","Washington","Tennessee",127055,"Total Population","Washington, Tennessee"
"10070","Washington","Tennessee",9861,"Less than High School Graduates","Washington, Tennessee"
"10071","Washington","Tennessee",24962,"High School Graduates","Washington, Tennessee"
"10072","Washington","Tennessee",16726,"Bachelor Degree","Washington, Tennessee"
"10073","Wayne","Tennessee",16649,"Total Population","Wayne, Tennessee"
"10074","Wayne","Tennessee",2477,"Less than High School Graduates","Wayne, Tennessee"
"10075","Wayne","Tennessee",5417,"High School Graduates","Wayne, Tennessee"
"10076","Wayne","Tennessee",757,"Bachelor Degree","Wayne, Tennessee"
"10077","Weakley","Tennessee",33626,"Total Population","Weakley, Tennessee"
"10078","Weakley","Tennessee",3368,"Less than High School Graduates","Weakley, Tennessee"
"10079","Weakley","Tennessee",8156,"High School Graduates","Weakley, Tennessee"
"10080","Weakley","Tennessee",2971,"Bachelor Degree","Weakley, Tennessee"
"10081","White","Tennessee",26580,"Total Population","White, Tennessee"
"10082","White","Tennessee",3330,"Less than High School Graduates","White, Tennessee"
"10083","White","Tennessee",8103,"High School Graduates","White, Tennessee"
"10084","White","Tennessee",1618,"Bachelor Degree","White, Tennessee"
"10085","Williamson","Tennessee",218648,"Total Population","Williamson, Tennessee"
"10086","Williamson","Tennessee",6286,"Less than High School Graduates","Williamson, Tennessee"
"10087","Williamson","Tennessee",19139,"High School Graduates","Williamson, Tennessee"
"10088","Williamson","Tennessee",52684,"Bachelor Degree","Williamson, Tennessee"
"10089","Wilson","Tennessee",132663,"Total Population","Wilson, Tennessee"
"10090","Wilson","Tennessee",8013,"Less than High School Graduates","Wilson, Tennessee"
"10091","Wilson","Tennessee",27216,"High School Graduates","Wilson, Tennessee"
"10092","Wilson","Tennessee",19291,"Bachelor Degree","Wilson, Tennessee"
"10093","Anderson","Texas",57863,"Total Population","Anderson, Texas"
"10094","Anderson","Texas",8351,"Less than High School Graduates","Anderson, Texas"
"10095","Anderson","Texas",15224,"High School Graduates","Anderson, Texas"
"10096","Anderson","Texas",3189,"Bachelor Degree","Anderson, Texas"
"10097","Andrews","Texas",17818,"Total Population","Andrews, Texas"
"10098","Andrews","Texas",2695,"Less than High School Graduates","Andrews, Texas"
"10099","Andrews","Texas",3898,"High School Graduates","Andrews, Texas"
"10100","Andrews","Texas",705,"Bachelor Degree","Andrews, Texas"
"10101","Angelina","Texas",87607,"Total Population","Angelina, Texas"
"10102","Angelina","Texas",10826,"Less than High School Graduates","Angelina, Texas"
"10103","Angelina","Texas",18265,"High School Graduates","Angelina, Texas"
"10104","Angelina","Texas",6455,"Bachelor Degree","Angelina, Texas"
"10105","Aransas","Texas",24763,"Total Population","Aransas, Texas"
"10106","Aransas","Texas",2742,"Less than High School Graduates","Aransas, Texas"
"10107","Aransas","Texas",5392,"High School Graduates","Aransas, Texas"
"10108","Aransas","Texas",2391,"Bachelor Degree","Aransas, Texas"
"10109","Archer","Texas",8789,"Total Population","Archer, Texas"
"10110","Archer","Texas",558,"Less than High School Graduates","Archer, Texas"
"10111","Archer","Texas",2057,"High School Graduates","Archer, Texas"
"10112","Archer","Texas",1045,"Bachelor Degree","Archer, Texas"
"10113","Armstrong","Texas",1916,"Total Population","Armstrong, Texas"
"10114","Armstrong","Texas",164,"Less than High School Graduates","Armstrong, Texas"
"10115","Armstrong","Texas",345,"High School Graduates","Armstrong, Texas"
"10116","Armstrong","Texas",228,"Bachelor Degree","Armstrong, Texas"
"10117","Atascosa","Texas",48828,"Total Population","Atascosa, Texas"
"10118","Atascosa","Texas",7032,"Less than High School Graduates","Atascosa, Texas"
"10119","Atascosa","Texas",12335,"High School Graduates","Atascosa, Texas"
"10120","Atascosa","Texas",2875,"Bachelor Degree","Atascosa, Texas"
"10121","Austin","Texas",29565,"Total Population","Austin, Texas"
"10122","Austin","Texas",3402,"Less than High School Graduates","Austin, Texas"
"10123","Austin","Texas",5906,"High School Graduates","Austin, Texas"
"10124","Austin","Texas",3378,"Bachelor Degree","Austin, Texas"
"10125","Bailey","Texas",7092,"Total Population","Bailey, Texas"
"10126","Bailey","Texas",1142,"Less than High School Graduates","Bailey, Texas"
"10127","Bailey","Texas",1553,"High School Graduates","Bailey, Texas"
"10128","Bailey","Texas",621,"Bachelor Degree","Bailey, Texas"
"10129","Bandera","Texas",21763,"Total Population","Bandera, Texas"
"10130","Bandera","Texas",1781,"Less than High School Graduates","Bandera, Texas"
"10131","Bandera","Texas",5301,"High School Graduates","Bandera, Texas"
"10132","Bandera","Texas",2662,"Bachelor Degree","Bandera, Texas"
"10133","Bastrop","Texas",82577,"Total Population","Bastrop, Texas"
"10134","Bastrop","Texas",10334,"Less than High School Graduates","Bastrop, Texas"
"10135","Bastrop","Texas",15984,"High School Graduates","Bastrop, Texas"
"10136","Bastrop","Texas",7622,"Bachelor Degree","Bastrop, Texas"
"10137","Baylor","Texas",3591,"Total Population","Baylor, Texas"
"10138","Baylor","Texas",290,"Less than High School Graduates","Baylor, Texas"
"10139","Baylor","Texas",822,"High School Graduates","Baylor, Texas"
"10140","Baylor","Texas",383,"Bachelor Degree","Baylor, Texas"
"10141","Bee","Texas",32691,"Total Population","Bee, Texas"
"10142","Bee","Texas",5851,"Less than High School Graduates","Bee, Texas"
"10143","Bee","Texas",7751,"High School Graduates","Bee, Texas"
"10144","Bee","Texas",1376,"Bachelor Degree","Bee, Texas"
"10145","Bell","Texas",342236,"Total Population","Bell, Texas"
"10146","Bell","Texas",19504,"Less than High School Graduates","Bell, Texas"
"10147","Bell","Texas",53563,"High School Graduates","Bell, Texas"
"10148","Bell","Texas",33194,"Bachelor Degree","Bell, Texas"
"10149","Bexar","Texas",1925865,"Total Population","Bexar, Texas"
"10150","Bexar","Texas",197870,"Less than High School Graduates","Bexar, Texas"
"10151","Bexar","Texas",308714,"High School Graduates","Bexar, Texas"
"10152","Bexar","Texas",214830,"Bachelor Degree","Bexar, Texas"
"10153","Blanco","Texas",11279,"Total Population","Blanco, Texas"
"10154","Blanco","Texas",791,"Less than High School Graduates","Blanco, Texas"
"10155","Blanco","Texas",2433,"High School Graduates","Blanco, Texas"
"10156","Blanco","Texas",1411,"Bachelor Degree","Blanco, Texas"
"10157","Borden","Texas",665,"Total Population","Borden, Texas"
"10158","Borden","Texas",32,"Less than High School Graduates","Borden, Texas"
"10159","Borden","Texas",121,"High School Graduates","Borden, Texas"
"10160","Borden","Texas",107,"Bachelor Degree","Borden, Texas"
"10161","Bosque","Texas",18122,"Total Population","Bosque, Texas"
"10162","Bosque","Texas",1941,"Less than High School Graduates","Bosque, Texas"
"10163","Bosque","Texas",4638,"High School Graduates","Bosque, Texas"
"10164","Bosque","Texas",1676,"Bachelor Degree","Bosque, Texas"
"10165","Bowie","Texas",93858,"Total Population","Bowie, Texas"
"10166","Bowie","Texas",7515,"Less than High School Graduates","Bowie, Texas"
"10167","Bowie","Texas",22063,"High School Graduates","Bowie, Texas"
"10168","Bowie","Texas",8599,"Bachelor Degree","Bowie, Texas"
"10169","Brazoria","Texas",353999,"Total Population","Brazoria, Texas"
"10170","Brazoria","Texas",28305,"Less than High School Graduates","Brazoria, Texas"
"10171","Brazoria","Texas",58155,"High School Graduates","Brazoria, Texas"
"10172","Brazoria","Texas",43898,"Bachelor Degree","Brazoria, Texas"
"10173","Brazos","Texas",219193,"Total Population","Brazos, Texas"
"10174","Brazos","Texas",15388,"Less than High School Graduates","Brazos, Texas"
"10175","Brazos","Texas",22639,"High School Graduates","Brazos, Texas"
"10176","Brazos","Texas",25082,"Bachelor Degree","Brazos, Texas"
"10177","Brewster","Texas",9216,"Total Population","Brewster, Texas"
"10178","Brewster","Texas",992,"Less than High School Graduates","Brewster, Texas"
"10179","Brewster","Texas",1370,"High School Graduates","Brewster, Texas"
"10180","Brewster","Texas",1696,"Bachelor Degree","Brewster, Texas"
"10181","Briscoe","Texas",1546,"Total Population","Briscoe, Texas"
"10182","Briscoe","Texas",148,"Less than High School Graduates","Briscoe, Texas"
"10183","Briscoe","Texas",366,"High School Graduates","Briscoe, Texas"
"10184","Briscoe","Texas",182,"Bachelor Degree","Briscoe, Texas"
"10185","Brooks","Texas",7180,"Total Population","Brooks, Texas"
"10186","Brooks","Texas",1240,"Less than High School Graduates","Brooks, Texas"
"10187","Brooks","Texas",1139,"High School Graduates","Brooks, Texas"
"10188","Brooks","Texas",479,"Bachelor Degree","Brooks, Texas"
"10189","Brown","Texas",37834,"Total Population","Brown, Texas"
"10190","Brown","Texas",3564,"Less than High School Graduates","Brown, Texas"
"10191","Brown","Texas",9180,"High School Graduates","Brown, Texas"
"10192","Brown","Texas",3618,"Bachelor Degree","Brown, Texas"
"10193","Burleson","Texas",17863,"Total Population","Burleson, Texas"
"10194","Burleson","Texas",2168,"Less than High School Graduates","Burleson, Texas"
"10195","Burleson","Texas",4864,"High School Graduates","Burleson, Texas"
"10196","Burleson","Texas",1480,"Bachelor Degree","Burleson, Texas"
"10197","Burnet","Texas",45750,"Total Population","Burnet, Texas"
"10198","Burnet","Texas",3813,"Less than High School Graduates","Burnet, Texas"
"10199","Burnet","Texas",9992,"High School Graduates","Burnet, Texas"
"10200","Burnet","Texas",5482,"Bachelor Degree","Burnet, Texas"
"10201","Caldwell","Texas",41401,"Total Population","Caldwell, Texas"
"10202","Caldwell","Texas",5627,"Less than High School Graduates","Caldwell, Texas"
"10203","Caldwell","Texas",9883,"High School Graduates","Caldwell, Texas"
"10204","Caldwell","Texas",2657,"Bachelor Degree","Caldwell, Texas"
"10205","Calhoun","Texas",21807,"Total Population","Calhoun, Texas"
"10206","Calhoun","Texas",2788,"Less than High School Graduates","Calhoun, Texas"
"10207","Calhoun","Texas",4819,"High School Graduates","Calhoun, Texas"
"10208","Calhoun","Texas",1463,"Bachelor Degree","Calhoun, Texas"
"10209","Callahan","Texas",13770,"Total Population","Callahan, Texas"
"10210","Callahan","Texas",1139,"Less than High School Graduates","Callahan, Texas"
"10211","Callahan","Texas",3659,"High School Graduates","Callahan, Texas"
"10212","Callahan","Texas",1367,"Bachelor Degree","Callahan, Texas"
"10213","Cameron","Texas",421750,"Total Population","Cameron, Texas"
"10214","Cameron","Texas",80565,"Less than High School Graduates","Cameron, Texas"
"10215","Cameron","Texas",63733,"High School Graduates","Cameron, Texas"
"10216","Cameron","Texas",29858,"Bachelor Degree","Cameron, Texas"
"10217","Camp","Texas",12813,"Total Population","Camp, Texas"
"10218","Camp","Texas",1290,"Less than High School Graduates","Camp, Texas"
"10219","Camp","Texas",2981,"High School Graduates","Camp, Texas"
"10220","Camp","Texas",1096,"Bachelor Degree","Camp, Texas"
"10221","Carson","Texas",6032,"Total Population","Carson, Texas"
"10222","Carson","Texas",258,"Less than High School Graduates","Carson, Texas"
"10223","Carson","Texas",1160,"High School Graduates","Carson, Texas"
"10224","Carson","Texas",761,"Bachelor Degree","Carson, Texas"
"10225","Cass","Texas",30087,"Total Population","Cass, Texas"
"10226","Cass","Texas",3067,"Less than High School Graduates","Cass, Texas"
"10227","Cass","Texas",9155,"High School Graduates","Cass, Texas"
"10228","Cass","Texas",2340,"Bachelor Degree","Cass, Texas"
"10229","Castro","Texas",7787,"Total Population","Castro, Texas"
"10230","Castro","Texas",1234,"Less than High School Graduates","Castro, Texas"
"10231","Castro","Texas",1518,"High School Graduates","Castro, Texas"
"10232","Castro","Texas",434,"Bachelor Degree","Castro, Texas"
"10233","Chambers","Texas",40292,"Total Population","Chambers, Texas"
"10234","Chambers","Texas",3250,"Less than High School Graduates","Chambers, Texas"
"10235","Chambers","Texas",7445,"High School Graduates","Chambers, Texas"
"10236","Chambers","Texas",3739,"Bachelor Degree","Chambers, Texas"
"10237","Cherokee","Texas",51903,"Total Population","Cherokee, Texas"
"10238","Cherokee","Texas",6989,"Less than High School Graduates","Cherokee, Texas"
"10239","Cherokee","Texas",10640,"High School Graduates","Cherokee, Texas"
"10240","Cherokee","Texas",3780,"Bachelor Degree","Cherokee, Texas"
"10241","Childress","Texas",7226,"Total Population","Childress, Texas"
"10242","Childress","Texas",797,"Less than High School Graduates","Childress, Texas"
"10243","Childress","Texas",1929,"High School Graduates","Childress, Texas"
"10244","Childress","Texas",682,"Bachelor Degree","Childress, Texas"
"10245","Clay","Texas",10387,"Total Population","Clay, Texas"
"10246","Clay","Texas",703,"Less than High School Graduates","Clay, Texas"
"10247","Clay","Texas",2958,"High School Graduates","Clay, Texas"
"10248","Clay","Texas",1005,"Bachelor Degree","Clay, Texas"
"10249","Cochran","Texas",2904,"Total Population","Cochran, Texas"
"10250","Cochran","Texas",603,"Less than High School Graduates","Cochran, Texas"
"10251","Cochran","Texas",577,"High School Graduates","Cochran, Texas"
"10252","Cochran","Texas",106,"Bachelor Degree","Cochran, Texas"
"10253","Coke","Texas",3275,"Total Population","Coke, Texas"
"10254","Coke","Texas",396,"Less than High School Graduates","Coke, Texas"
"10255","Coke","Texas",867,"High School Graduates","Coke, Texas"
"10256","Coke","Texas",263,"Bachelor Degree","Coke, Texas"
"10257","Coleman","Texas",8391,"Total Population","Coleman, Texas"
"10258","Coleman","Texas",1115,"Less than High School Graduates","Coleman, Texas"
"10259","Coleman","Texas",2094,"High School Graduates","Coleman, Texas"
"10260","Coleman","Texas",638,"Bachelor Degree","Coleman, Texas"
"10261","Collin","Texas",944350,"Total Population","Collin, Texas"
"10262","Collin","Texas",39131,"Less than High School Graduates","Collin, Texas"
"10263","Collin","Texas",91405,"High School Graduates","Collin, Texas"
"10264","Collin","Texas",203802,"Bachelor Degree","Collin, Texas"
"10265","Collingsworth","Texas",2996,"Total Population","Collingsworth, Texas"
"10266","Collingsworth","Texas",479,"Less than High School Graduates","Collingsworth, Texas"
"10267","Collingsworth","Texas",613,"High School Graduates","Collingsworth, Texas"
"10268","Collingsworth","Texas",277,"Bachelor Degree","Collingsworth, Texas"
"10269","Colorado","Texas",21022,"Total Population","Colorado, Texas"
"10270","Colorado","Texas",2651,"Less than High School Graduates","Colorado, Texas"
"10271","Colorado","Texas",5218,"High School Graduates","Colorado, Texas"
"10272","Colorado","Texas",1956,"Bachelor Degree","Colorado, Texas"
"10273","Comal","Texas",135097,"Total Population","Comal, Texas"
"10274","Comal","Texas",7102,"Less than High School Graduates","Comal, Texas"
"10275","Comal","Texas",24400,"High School Graduates","Comal, Texas"
"10276","Comal","Texas",21678,"Bachelor Degree","Comal, Texas"
"10277","Comanche","Texas",13495,"Total Population","Comanche, Texas"
"10278","Comanche","Texas",1530,"Less than High School Graduates","Comanche, Texas"
"10279","Comanche","Texas",3419,"High School Graduates","Comanche, Texas"
"10280","Comanche","Texas",1346,"Bachelor Degree","Comanche, Texas"
"10281","Concho","Texas",4233,"Total Population","Concho, Texas"
"10282","Concho","Texas",1133,"Less than High School Graduates","Concho, Texas"
"10283","Concho","Texas",841,"High School Graduates","Concho, Texas"
"10284","Concho","Texas",244,"Bachelor Degree","Concho, Texas"
"10285","Cooke","Texas",39571,"Total Population","Cooke, Texas"
"10286","Cooke","Texas",3683,"Less than High School Graduates","Cooke, Texas"
"10287","Cooke","Texas",8382,"High School Graduates","Cooke, Texas"
"10288","Cooke","Texas",3748,"Bachelor Degree","Cooke, Texas"
"10289","Coryell","Texas",75389,"Total Population","Coryell, Texas"
"10290","Coryell","Texas",5609,"Less than High School Graduates","Coryell, Texas"
"10291","Coryell","Texas",13217,"High School Graduates","Coryell, Texas"
"10292","Coryell","Texas",5339,"Bachelor Degree","Coryell, Texas"
"10293","Cottle","Texas",1623,"Total Population","Cottle, Texas"
"10294","Cottle","Texas",222,"Less than High School Graduates","Cottle, Texas"
"10295","Cottle","Texas",340,"High School Graduates","Cottle, Texas"
"10296","Cottle","Texas",105,"Bachelor Degree","Cottle, Texas"
"10297","Crane","Texas",4839,"Total Population","Crane, Texas"
"10298","Crane","Texas",668,"Less than High School Graduates","Crane, Texas"
"10299","Crane","Texas",885,"High School Graduates","Crane, Texas"
"10300","Crane","Texas",261,"Bachelor Degree","Crane, Texas"
"10301","Crockett","Texas",3633,"Total Population","Crockett, Texas"
"10302","Crockett","Texas",508,"Less than High School Graduates","Crockett, Texas"
"10303","Crockett","Texas",822,"High School Graduates","Crockett, Texas"
"10304","Crockett","Texas",253,"Bachelor Degree","Crockett, Texas"
"10305","Crosby","Texas",5861,"Total Population","Crosby, Texas"
"10306","Crosby","Texas",895,"Less than High School Graduates","Crosby, Texas"
"10307","Crosby","Texas",1348,"High School Graduates","Crosby, Texas"
"10308","Crosby","Texas",370,"Bachelor Degree","Crosby, Texas"
"10309","Culberson","Texas",2241,"Total Population","Culberson, Texas"
"10310","Culberson","Texas",517,"Less than High School Graduates","Culberson, Texas"
"10311","Culberson","Texas",598,"High School Graduates","Culberson, Texas"
"10312","Culberson","Texas",113,"Bachelor Degree","Culberson, Texas"
"10313","Dallam","Texas",7243,"Total Population","Dallam, Texas"
"10314","Dallam","Texas",1348,"Less than High School Graduates","Dallam, Texas"
"10315","Dallam","Texas",1161,"High School Graduates","Dallam, Texas"
"10316","Dallam","Texas",448,"Bachelor Degree","Dallam, Texas"
"10317","Dallas","Texas",2586552,"Total Population","Dallas, Texas"
"10318","Dallas","Texas",351441,"Less than High School Graduates","Dallas, Texas"
"10319","Dallas","Texas",372587,"High School Graduates","Dallas, Texas"
"10320","Dallas","Texas",322294,"Bachelor Degree","Dallas, Texas"
"10321","Dawson","Texas",12964,"Total Population","Dawson, Texas"
"10322","Dawson","Texas",2256,"Less than High School Graduates","Dawson, Texas"
"10323","Dawson","Texas",3029,"High School Graduates","Dawson, Texas"
"10324","Dawson","Texas",793,"Bachelor Degree","Dawson, Texas"
"10325","Deaf Smith","Texas",18899,"Total Population","Deaf Smith, Texas"
"10326","Deaf Smith","Texas",2994,"Less than High School Graduates","Deaf Smith, Texas"
"10327","Deaf Smith","Texas",3797,"High School Graduates","Deaf Smith, Texas"
"10328","Deaf Smith","Texas",1008,"Bachelor Degree","Deaf Smith, Texas"
"10329","Delta","Texas",5215,"Total Population","Delta, Texas"
"10330","Delta","Texas",513,"Less than High School Graduates","Delta, Texas"
"10331","Delta","Texas",1208,"High School Graduates","Delta, Texas"
"10332","Delta","Texas",482,"Bachelor Degree","Delta, Texas"
"10333","Denton","Texas",807047,"Total Population","Denton, Texas"
"10334","Denton","Texas",39610,"Less than High School Graduates","Denton, Texas"
"10335","Denton","Texas",95181,"High School Graduates","Denton, Texas"
"10336","Denton","Texas",157893,"Bachelor Degree","Denton, Texas"
"10337","DeWitt","Texas",20435,"Total Population","DeWitt, Texas"
"10338","DeWitt","Texas",2767,"Less than High School Graduates","DeWitt, Texas"
"10339","DeWitt","Texas",5705,"High School Graduates","DeWitt, Texas"
"10340","DeWitt","Texas",1340,"Bachelor Degree","DeWitt, Texas"
"10341","Dickens","Texas",2216,"Total Population","Dickens, Texas"
"10342","Dickens","Texas",296,"Less than High School Graduates","Dickens, Texas"
"10343","Dickens","Texas",548,"High School Graduates","Dickens, Texas"
"10344","Dickens","Texas",160,"Bachelor Degree","Dickens, Texas"
"10345","Dimmit","Texas",10663,"Total Population","Dimmit, Texas"
"10346","Dimmit","Texas",2137,"Less than High School Graduates","Dimmit, Texas"
"10347","Dimmit","Texas",2170,"High School Graduates","Dimmit, Texas"
"10348","Dimmit","Texas",667,"Bachelor Degree","Dimmit, Texas"
"10349","Donley","Texas",3387,"Total Population","Donley, Texas"
"10350","Donley","Texas",266,"Less than High School Graduates","Donley, Texas"
"10351","Donley","Texas",720,"High School Graduates","Donley, Texas"
"10352","Donley","Texas",317,"Bachelor Degree","Donley, Texas"
"10353","Duval","Texas",11355,"Total Population","Duval, Texas"
"10354","Duval","Texas",2386,"Less than High School Graduates","Duval, Texas"
"10355","Duval","Texas",2254,"High School Graduates","Duval, Texas"
"10356","Duval","Texas",407,"Bachelor Degree","Duval, Texas"
"10357","Eastland","Texas",18270,"Total Population","Eastland, Texas"
"10358","Eastland","Texas",2053,"Less than High School Graduates","Eastland, Texas"
"10359","Eastland","Texas",4451,"High School Graduates","Eastland, Texas"
"10360","Eastland","Texas",1008,"Bachelor Degree","Eastland, Texas"
"10361","Ector","Texas",158342,"Total Population","Ector, Texas"
"10362","Ector","Texas",22442,"Less than High School Graduates","Ector, Texas"
"10363","Ector","Texas",28230,"High School Graduates","Ector, Texas"
"10364","Ector","Texas",10624,"Bachelor Degree","Ector, Texas"
"10365","Edwards","Texas",2055,"Total Population","Edwards, Texas"
"10366","Edwards","Texas",363,"Less than High School Graduates","Edwards, Texas"
"10367","Edwards","Texas",434,"High School Graduates","Edwards, Texas"
"10368","Edwards","Texas",278,"Bachelor Degree","Edwards, Texas"
"10369","Ellis","Texas",168838,"Total Population","Ellis, Texas"
"10370","Ellis","Texas",15495,"Less than High School Graduates","Ellis, Texas"
"10371","Ellis","Texas",30531,"High School Graduates","Ellis, Texas"
"10372","Ellis","Texas",17562,"Bachelor Degree","Ellis, Texas"
"10373","El Paso","Texas",837654,"Total Population","El Paso, Texas"
"10374","El Paso","Texas",114276,"Less than High School Graduates","El Paso, Texas"
"10375","El Paso","Texas",121278,"High School Graduates","El Paso, Texas"
"10376","El Paso","Texas",78024,"Bachelor Degree","El Paso, Texas"
"10377","Erath","Texas",41482,"Total Population","Erath, Texas"
"10378","Erath","Texas",3289,"Less than High School Graduates","Erath, Texas"
"10379","Erath","Texas",5548,"High School Graduates","Erath, Texas"
"10380","Erath","Texas",4630,"Bachelor Degree","Erath, Texas"
"10381","Falls","Texas",17299,"Total Population","Falls, Texas"
"10382","Falls","Texas",2763,"Less than High School Graduates","Falls, Texas"
"10383","Falls","Texas",4562,"High School Graduates","Falls, Texas"
"10384","Falls","Texas",1252,"Bachelor Degree","Falls, Texas"
"10385","Fannin","Texas",34175,"Total Population","Fannin, Texas"
"10386","Fannin","Texas",3615,"Less than High School Graduates","Fannin, Texas"
"10387","Fannin","Texas",8622,"High School Graduates","Fannin, Texas"
"10388","Fannin","Texas",2635,"Bachelor Degree","Fannin, Texas"
"10389","Fayette","Texas",25066,"Total Population","Fayette, Texas"
"10390","Fayette","Texas",2846,"Less than High School Graduates","Fayette, Texas"
"10391","Fayette","Texas",7265,"High School Graduates","Fayette, Texas"
"10392","Fayette","Texas",2431,"Bachelor Degree","Fayette, Texas"
"10393","Fisher","Texas",3883,"Total Population","Fisher, Texas"
"10394","Fisher","Texas",383,"Less than High School Graduates","Fisher, Texas"
"10395","Fisher","Texas",932,"High School Graduates","Fisher, Texas"
"10396","Fisher","Texas",391,"Bachelor Degree","Fisher, Texas"
"10397","Floyd","Texas",5872,"Total Population","Floyd, Texas"
"10398","Floyd","Texas",1014,"Less than High School Graduates","Floyd, Texas"
"10399","Floyd","Texas",1067,"High School Graduates","Floyd, Texas"
"10400","Floyd","Texas",465,"Bachelor Degree","Floyd, Texas"
"10401","Foard","Texas",1408,"Total Population","Foard, Texas"
"10402","Foard","Texas",236,"Less than High School Graduates","Foard, Texas"
"10403","Foard","Texas",300,"High School Graduates","Foard, Texas"
"10404","Foard","Texas",134,"Bachelor Degree","Foard, Texas"
"10405","Fort Bend","Texas",739342,"Total Population","Fort Bend, Texas"
"10406","Fort Bend","Texas",46214,"Less than High School Graduates","Fort Bend, Texas"
"10407","Fort Bend","Texas",83705,"High School Graduates","Fort Bend, Texas"
"10408","Fort Bend","Texas",133723,"Bachelor Degree","Fort Bend, Texas"
"10409","Franklin","Texas",10679,"Total Population","Franklin, Texas"
"10410","Franklin","Texas",820,"Less than High School Graduates","Franklin, Texas"
"10411","Franklin","Texas",2175,"High School Graduates","Franklin, Texas"
"10412","Franklin","Texas",1265,"Bachelor Degree","Franklin, Texas"
"10413","Freestone","Texas",19709,"Total Population","Freestone, Texas"
"10414","Freestone","Texas",2471,"Less than High School Graduates","Freestone, Texas"
"10415","Freestone","Texas",4549,"High School Graduates","Freestone, Texas"
"10416","Freestone","Texas",1342,"Bachelor Degree","Freestone, Texas"
"10417","Frio","Texas",19394,"Total Population","Frio, Texas"
"10418","Frio","Texas",4035,"Less than High School Graduates","Frio, Texas"
"10419","Frio","Texas",4319,"High School Graduates","Frio, Texas"
"10420","Frio","Texas",656,"Bachelor Degree","Frio, Texas"
"10421","Gaines","Texas",20321,"Total Population","Gaines, Texas"
"10422","Gaines","Texas",4326,"Less than High School Graduates","Gaines, Texas"
"10423","Gaines","Texas",3272,"High School Graduates","Gaines, Texas"
"10424","Gaines","Texas",1012,"Bachelor Degree","Gaines, Texas"
"10425","Galveston","Texas",327089,"Total Population","Galveston, Texas"
"10426","Galveston","Texas",25770,"Less than High School Graduates","Galveston, Texas"
"10427","Galveston","Texas",55710,"High School Graduates","Galveston, Texas"
"10428","Galveston","Texas",43315,"Bachelor Degree","Galveston, Texas"
"10429","Garza","Texas",6288,"Total Population","Garza, Texas"
"10430","Garza","Texas",1776,"Less than High School Graduates","Garza, Texas"
"10431","Garza","Texas",1281,"High School Graduates","Garza, Texas"
"10432","Garza","Texas",454,"Bachelor Degree","Garza, Texas"
"10433","Gillespie","Texas",26208,"Total Population","Gillespie, Texas"
"10434","Gillespie","Texas",2047,"Less than High School Graduates","Gillespie, Texas"
"10435","Gillespie","Texas",5896,"High School Graduates","Gillespie, Texas"
"10436","Gillespie","Texas",4780,"Bachelor Degree","Gillespie, Texas"
"10437","Glasscock","Texas",1430,"Total Population","Glasscock, Texas"
"10438","Glasscock","Texas",253,"Less than High School Graduates","Glasscock, Texas"
"10439","Glasscock","Texas",183,"High School Graduates","Glasscock, Texas"
"10440","Glasscock","Texas",140,"Bachelor Degree","Glasscock, Texas"
"10441","Goliad","Texas",7531,"Total Population","Goliad, Texas"
"10442","Goliad","Texas",650,"Less than High School Graduates","Goliad, Texas"
"10443","Goliad","Texas",1614,"High School Graduates","Goliad, Texas"
"10444","Goliad","Texas",645,"Bachelor Degree","Goliad, Texas"
"10445","Gonzales","Texas",20667,"Total Population","Gonzales, Texas"
"10446","Gonzales","Texas",3200,"Less than High School Graduates","Gonzales, Texas"
"10447","Gonzales","Texas",5503,"High School Graduates","Gonzales, Texas"
"10448","Gonzales","Texas",1197,"Bachelor Degree","Gonzales, Texas"
"10449","Gray","Texas",22685,"Total Population","Gray, Texas"
"10450","Gray","Texas",3007,"Less than High School Graduates","Gray, Texas"
"10451","Gray","Texas",4883,"High School Graduates","Gray, Texas"
"10452","Gray","Texas",1541,"Bachelor Degree","Gray, Texas"
"10453","Grayson","Texas",128560,"Total Population","Grayson, Texas"
"10454","Grayson","Texas",9936,"Less than High School Graduates","Grayson, Texas"
"10455","Grayson","Texas",26822,"High School Graduates","Grayson, Texas"
"10456","Grayson","Texas",12152,"Bachelor Degree","Grayson, Texas"
"10457","Gregg","Texas",123494,"Total Population","Gregg, Texas"
"10458","Gregg","Texas",12869,"Less than High School Graduates","Gregg, Texas"
"10459","Gregg","Texas",22830,"High School Graduates","Gregg, Texas"
"10460","Gregg","Texas",11393,"Bachelor Degree","Gregg, Texas"
"10461","Grimes","Texas",27630,"Total Population","Grimes, Texas"
"10462","Grimes","Texas",3872,"Less than High School Graduates","Grimes, Texas"
